url,out,checksum
https://researchdata.ntu.edu.sg/api/access/datafile/110246?gbrecs=true,../soundscapes_raw/S0051_1min_SQobold_bin.wav,008c9be85f7498e3989506526548e2a5f5bddbfab9555143ee6894ad071f4c392a791d5b44000a813db657342dd57b68931ce4dc65eafb1045419c96cbbaf556
https://researchdata.ntu.edu.sg/api/access/datafile/110305?gbrecs=true,../soundscapes_raw/S0052_1min_SQobold_bin.wav,a590f5c4da018dab1d0b271c4b9673f2d548158b918d27098124f85f044973f51f14c17fa933991a6cac9ae8c07f9357e519d823a4db512dd40f8324e59dddad
https://researchdata.ntu.edu.sg/api/access/datafile/110224?gbrecs=true,../soundscapes_raw/S0053_1min_SQobold_bin.wav,9b41edcab4bd6a7716cd7df5e71dfafb75a24a2e7f4a7e9aaa2ca3c3d12951274257a3be3cc4eb69d2b47158273c43f0d28187d8a9a61d11b2ff51839277d9f6
https://researchdata.ntu.edu.sg/api/access/datafile/110230?gbrecs=true,../soundscapes_raw/S0054_1min_SQobold_bin.wav,dd38edbc3c90e2c7d6510d8759f7005a708582440d7372a4566dd56c52dacedd0c563497b58df7eff8fadf259078c5c92cc84ecd6509c72f56c08ae397a915d5
https://researchdata.ntu.edu.sg/api/access/datafile/110350?gbrecs=true,../soundscapes_raw/S0055_1min_SQobold_bin.wav,a398ab33e4f45baa7e76a8e6aea08deef040e44880248fbb603f661f52257e499116f4c314748ac8f61b3ec89c3ceda623ee97538d6df802e51ca2dea6e50c66
https://researchdata.ntu.edu.sg/api/access/datafile/110352?gbrecs=true,../soundscapes_raw/S0056_1min_SQobold_bin.wav,53a58354cb0e719d78bf9d58b2e6c22e10b58c5a5354f1d84e07226383c1c888ca28f65aff569cfe2634437382f4b51271983f81a6c44bd0e9fceccfed74f427
https://researchdata.ntu.edu.sg/api/access/datafile/110290?gbrecs=true,../soundscapes_raw/S0057_1min_SQobold_bin.wav,df3889d1667dd294b5d9e7c11fad9fb1f13127a5e23c33d0f873013ea8255fdc79270166eb178b76361940821f2588139636a93f5e236464779b423adee759f5
https://researchdata.ntu.edu.sg/api/access/datafile/110366?gbrecs=true,../soundscapes_raw/S0058_1min_SQobold_bin.wav,a636649ad07bd8cc2a0602acf725cea46989fc5134cc3ef5dd3a4cf75e838b8b2f67f8f3947ddfe51662702b2bbdd38512bfddf7062a5fab69dd91e8791f9839
https://researchdata.ntu.edu.sg/api/access/datafile/110315?gbrecs=true,../soundscapes_raw/S0059_1min_SQobold_bin.wav,e4961e44ef0060964aa1c9ae64e0c36530d5de659684301905fc8fa77c6c9073c1a2760e3ec9a64fc8cfde568ca5867c4474039b722634467b7b6c17e707be1e
https://researchdata.ntu.edu.sg/api/access/datafile/110266?gbrecs=true,../soundscapes_raw/S0060_1min_SQobold_bin.wav,9011ee4d9c5bc47e8dbdea110c67df36c9e6ace858b70f0af16419fcc1077fa48674aa95f6b49fd371958ab8ad51d8dded1e2800dd44e625ded4204cbe8a2ef9
https://researchdata.ntu.edu.sg/api/access/datafile/110234?gbrecs=true,../soundscapes_raw/S0061_1min_SQobold_bin.wav,370d5e65754f46afec2407b84caf39629af2b9aa07af2a40e3dd4f86aeba68dc53793ff7308fd338625c8e19bbec1692eedfbe83e3269f97e13d4f28adb69e73
https://researchdata.ntu.edu.sg/api/access/datafile/110380?gbrecs=true,../soundscapes_raw/S0062_1min_SQobold_bin.wav,030ad458187db942472beea6338ec977701deea640943616bfaf8ec04c844c84978968a9dfa6d53a593efd58e2009233d5bd6f49a19b70324ec8ddac59bea1d2
